CONCAT,State Name,Year,index_nsa
Nevada_2022,Nevada_,da_2022,1150.01
New York_1975,New York_,York_1975,311.48
New York_1976,New York_,York_1976,297.41
New York_1977,New York_,York_1977,327.8
New York_1978,New York_,York_1978,338.77
New York_1979,New York_,York_1979,385.37
New York_1980,New York_,York_1980,433.27
New York_1981,New York_,York_1981,450.42
New York_1982,New York_,York_1982,497.25
New York_1983,New York_,York_1983,546.73
New York_1984,New York_,York_1984,638.51
New York_1985,New York_,York_1985,750.27
New York_1986,New York_,York_1986,887.64
New York_1987,New York_,York_1987,1039.41
New York_1988,New York_,York_1988,1123.98
New York_1989,New York_,York_1989,1138.41
New York_1990,New York_,York_1990,1129.87
New York_1991,New York_,York_1991,1118.87
New York_1992,New York_,York_1992,1143.25
New York_1993,New York_,York_1993,1149.66
New York_1994,New York_,York_1994,1124.91
New York_1995,New York_,York_1995,1119.76
New York_1996,New York_,York_1996,1140.74
New York_1997,New York_,York_1997,1152.43
New York_1998,New York_,York_1998,1211.2
New York_1999,New York_,York_1999,1281.01
New York_2000,New York_,York_2000,1397.92
New York_2001,New York_,York_2001,1529.25
New York_2002,New York_,York_2002,1690.33
New York_2003,New York_,York_2003,1864.25
New York_2004,New York_,York_2004,2103.91
New York_2005,New York_,York_2005,2376.65
New York_2006,New York_,York_2006,2531.54
New York_2007,New York_,York_2007,2545.95
New York_2008,New York_,York_2008,2470.54
New York_2009,New York_,York_2009,2364.8
New York_2010,New York_,York_2010,2298.15
New York_2011,New York_,York_2011,2250.51
New York_2012,New York_,York_2012,2221.68
New York_2013,New York_,York_2013,2237.15
New York_2014,New York_,York_2014,2280.28
New York_2015,New York_,York_2015,2359.21
New York_2016,New York_,York_2016,2440.13
New York_2017,New York_,York_2017,2550.87
New York_2018,New York_,York_2018,2678.44
New York_2019,New York_,York_2019,2792.64
New York_2020,New York_,York_2020,2929.95
New York_2021,New York_,York_2021,3261.64
New York_2022,New York_,York_2022,1808.21
Ohio_1975,Ohio_,_1975,260.16
Ohio_1976,Ohio_,_1976,278.77
Ohio_1977,Ohio_,_1977,308.49
Ohio_1978,Ohio_,_1978,350.21
Ohio_1979,Ohio_,_1979,394.2
Ohio_1980,Ohio_,_1980,405.33
Ohio_1981,Ohio_,_1981,410.61
Ohio_1982,Ohio_,_1982,387.93
Ohio_1983,Ohio_,_1983,419.52
Ohio_1984,Ohio_,_1984,428.14
Ohio_1985,Ohio_,_1985,439.76
Ohio_1986,Ohio_,_1986,461.99
Ohio_1987,Ohio_,_1987,494.24
Ohio_1988,Ohio_,_1988,525.66
Ohio_1989,Ohio_,_1989,551.75
Ohio_1990,Ohio_,_1990,576.36
Ohio_1991,Ohio_,_1991,599.74
Ohio_1992,Ohio_,_1992,626.13
Ohio_1993,Ohio_,_1993,650.41
Ohio_1994,Ohio_,_1994,681.38
Ohio_1995,Ohio_,_1995,712.73
Ohio_1996,Ohio_,_1996,749.1
Ohio_1997,Ohio_,_1997,781.47
Ohio_1998,Ohio_,_1998,817.89
Ohio_1999,Ohio_,_1999,848.33
Ohio_2000,Ohio_,_2000,880.57
Ohio_2001,Ohio_,_2001,927.5
Ohio_2002,Ohio_,_2002,959
Ohio_2003,Ohio_,_2003,989.87
Ohio_2004,Ohio_,_2004,1025.09
Ohio_2005,Ohio_,_2005,1061.32
Ohio_2006,Ohio_,_2006,1066.26
Ohio_2007,Ohio_,_2007,1056.72
Ohio_2008,Ohio_,_2008,1029.54
Ohio_2009,Ohio_,_2009,1004.69
Ohio_2010,Ohio_,_2010,976.45
Ohio_2011,Ohio_,_2011,944
Ohio_2012,Ohio_,_2012,937.56
Ohio_2013,Ohio_,_2013,939.14
Ohio_2014,Ohio_,_2014,965.13
Ohio_2015,Ohio_,_2015,1002.43
Ohio_2016,Ohio_,_2016,1042.08
Ohio_2017,Ohio_,_2017,1091.78
Ohio_2018,Ohio_,_2018,1151.68
Ohio_2019,Ohio_,_2019,1212
Ohio_2020,Ohio_,_2020,1284.99
Ohio_2021,Ohio_,_2021,1447.73
Ohio_2022,Ohio_,_2022,814.1
Oklahoma_1975,Oklahoma_,homa_1975,212.7
Oklahoma_1976,Oklahoma_,homa_1976,237.19
Oklahoma_1977,Oklahoma_,homa_1977,265.94
Oklahoma_1978,Oklahoma_,homa_1978,316.33
Oklahoma_1979,Oklahoma_,homa_1979,369.57
Oklahoma_1980,Oklahoma_,homa_1980,405.46
Oklahoma_1981,Oklahoma_,homa_1981,435.34
Oklahoma_1982,Oklahoma_,homa_1982,479.38
Oklahoma_1983,Oklahoma_,homa_1983,503.88
Oklahoma_1984,Oklahoma_,homa_1984,485.58
Oklahoma_1985,Oklahoma_,homa_1985,468.4
Oklahoma_1986,Oklahoma_,homa_1986,458.81
Oklahoma_1987,Oklahoma_,homa_1987,423.51
Oklahoma_1988,Oklahoma_,homa_1988,393.03
Oklahoma_1989,Oklahoma_,homa_1989,400.6
Oklahoma_1990,Oklahoma_,homa_1990,404.72
Oklahoma_1991,Oklahoma_,homa_1991,417.79
Oklahoma_1992,Oklahoma_,homa_1992,431.66
Oklahoma_1993,Oklahoma_,homa_1993,448.53
Oklahoma_1994,Oklahoma_,homa_1994,467.44
Oklahoma_1995,Oklahoma_,homa_1995,483.85
Oklahoma_1996,Oklahoma_,homa_1996,502.75
Oklahoma_1997,Oklahoma_,homa_1997,517.93
Oklahoma_1998,Oklahoma_,homa_1998,542.84
Oklahoma_1999,Oklahoma_,homa_1999,564.16
Oklahoma_2000,Oklahoma_,homa_2000,586.43
Oklahoma_2001,Oklahoma_,homa_2001,619.05
Oklahoma_2002,Oklahoma_,homa_2002,643.51
Oklahoma_2003,Oklahoma_,homa_2003,669.49
Oklahoma_2004,Oklahoma_,homa_2004,696.94
Oklahoma_2005,Oklahoma_,homa_2005,732.5
Oklahoma_2006,Oklahoma_,homa_2006,767.07
Oklahoma_2007,Oklahoma_,homa_2007,799.96
Oklahoma_2008,Oklahoma_,homa_2008,816.08
Oklahoma_2009,Oklahoma_,homa_2009,820.27
Oklahoma_2010,Oklahoma_,homa_2010,814.37
Oklahoma_2011,Oklahoma_,homa_2011,801.72
Oklahoma_2012,Oklahoma_,homa_2012,813.65
Oklahoma_2013,Oklahoma_,homa_2013,827.36
Oklahoma_2014,Oklahoma_,homa_2014,851.1
Oklahoma_2015,Oklahoma_,homa_2015,884.01
Oklahoma_2016,Oklahoma_,homa_2016,907.11
Oklahoma_2017,Oklahoma_,homa_2017,937.93
Oklahoma_2018,Oklahoma_,homa_2018,963.22
Oklahoma_2019,Oklahoma_,homa_2019,1000.62
Oklahoma_2020,Oklahoma_,homa_2020,1049.63
Oklahoma_2021,Oklahoma_,homa_2021,1171.58
Oklahoma_2022,Oklahoma_,homa_2022,663.19
Oregon_1975,Oregon_,on_1975,209.87
Oregon_1976,Oregon_,on_1976,237.74
Oregon_1977,Oregon_,on_1977,288.41
Oregon_1978,Oregon_,on_1978,344.65
Oregon_1979,Oregon_,on_1979,390.47
Oregon_1980,Oregon_,on_1980,406.16
Oregon_1981,Oregon_,on_1981,381.71
Oregon_1982,Oregon_,on_1982,388.32
Oregon_1983,Oregon_,on_1983,396.56
Oregon_1984,Oregon_,on_1984,392.03
Oregon_1985,Oregon_,on_1985,390.02
Oregon_1986,Oregon_,on_1986,394.07
Oregon_1987,Oregon_,on_1987,398.61
Oregon_1988,Oregon_,on_1988,412.99
Oregon_1989,Oregon_,on_1989,448.88
Oregon_1990,Oregon_,on_1990,513.54
Oregon_1991,Oregon_,on_1991,562.69
Oregon_1992,Oregon_,on_1992,607.41
Oregon_1993,Oregon_,on_1993,654.33
Oregon_1994,Oregon_,on_1994,722.75
Oregon_1995,Oregon_,on_1995,790.69
Oregon_1996,Oregon_,on_1996,850.51
Oregon_1997,Oregon_,on_1997,905.01
Oregon_1998,Oregon_,on_1998,950.14
Oregon_1999,Oregon_,on_1999,974.03
Oregon_2000,Oregon_,on_2000,1002.09
Oregon_2001,Oregon_,on_2001,1058.63
Oregon_2002,Oregon_,on_2002,1103.69
Oregon_2003,Oregon_,on_2003,1156.61
Oregon_2004,Oregon_,on_2004,1266.47
Oregon_2005,Oregon_,on_2005,1476.87
Oregon_2006,Oregon_,on_2006,1722.49
Oregon_2007,Oregon_,on_2007,1819.1
Oregon_2008,Oregon_,on_2008,1754.3
Oregon_2009,Oregon_,on_2009,1604.35
Oregon_2010,Oregon_,on_2010,1489.44
Oregon_2011,Oregon_,on_2011,1385.02
Oregon_2012,Oregon_,on_2012,1376.5
Oregon_2013,Oregon_,on_2013,1469.47
Oregon_2014,Oregon_,on_2014,1591.13
Oregon_2015,Oregon_,on_2015,1732.25
Oregon_2016,Oregon_,on_2016,1919.9
Oregon_2017,Oregon_,on_2017,2078.97
Oregon_2018,Oregon_,on_2018,2206.1
Oregon_2019,Oregon_,on_2019,2307.89
Oregon_2020,Oregon_,on_2020,2430.08
Oregon_2021,Oregon_,on_2021,2826.61
Oregon_2022,Oregon_,on_2022,1602.43
Pennsylvania_1975,Pennsylvania_,sylvania_1975,286.38
Pennsylvania_1976,Pennsylvania_,sylvania_1976,301.95
Pennsylvania_1977,Pennsylvania_,sylvania_1977,319.21
Pennsylvania_1978,Pennsylvania_,sylvania_1978,345.85
Pennsylvania_1979,Pennsylvania_,sylvania_1979,384.8
Pennsylvania_1980,Pennsylvania_,sylvania_1980,399.36
Pennsylvania_1981,Pennsylvania_,sylvania_1981,411.63
Pennsylvania_1982,Pennsylvania_,sylvania_1982,417.49
Pennsylvania_1983,Pennsylvania_,sylvania_1983,445.89
Pennsylvania_1984,Pennsylvania_,sylvania_1984,468.89
Pennsylvania_1985,Pennsylvania_,sylvania_1985,500.53
Pennsylvania_1986,Pennsylvania_,sylvania_1986,550.66
Pennsylvania_1987,Pennsylvania_,sylvania_1987,635.59
Pennsylvania_1988,Pennsylvania_,sylvania_1988,719.88
Pennsylvania_1989,Pennsylvania_,sylvania_1989,765.49
Pennsylvania_1990,Pennsylvania_,sylvania_1990,784.71
Pennsylvania_1991,Pennsylvania_,sylvania_1991,798.78
Pennsylvania_1992,Pennsylvania_,sylvania_1992,819.77
Pennsylvania_1993,Pennsylvania_,sylvania_1993,833.59
Pennsylvania_1994,Pennsylvania_,sylvania_1994,833.36
Pennsylvania_1995,Pennsylvania_,sylvania_1995,840.29
Pennsylvania_1996,Pennsylvania_,sylvania_1996,857.65
Pennsylvania_1997,Pennsylvania_,sylvania_1997,869.35
Pennsylvania_1998,Pennsylvania_,sylvania_1998,900.38
Pennsylvania_1999,Pennsylvania_,sylvania_1999,922.81
Pennsylvania_2000,Pennsylvania_,sylvania_2000,956.09
Pennsylvania_2001,Pennsylvania_,sylvania_2001,1020.2
Pennsylvania_2002,Pennsylvania_,sylvania_2002,1086.48
Pennsylvania_2003,Pennsylvania_,sylvania_2003,1160.74
Pennsylvania_2004,Pennsylvania_,sylvania_2004,1280.42
Pennsylvania_2005,Pennsylvania_,sylvania_2005,1429.71
Pennsylvania_2006,Pennsylvania_,sylvania_2006,1539.98
Pennsylvania_2007,Pennsylvania_,sylvania_2007,1583.37
Pennsylvania_2008,Pennsylvania_,sylvania_2008,1568.75
Pennsylvania_2009,Pennsylvania_,sylvania_2009,1531.01
Pennsylvania_2010,Pennsylvania_,sylvania_2010,1498.91
Pennsylvania_2011,Pennsylvania_,sylvania_2011,1466.86
Pennsylvania_2012,Pennsylvania_,sylvania_2012,1454.74
Pennsylvania_2013,Pennsylvania_,sylvania_2013,1466.69
Pennsylvania_2014,Pennsylvania_,sylvania_2014,1488.98
Pennsylvania_2015,Pennsylvania_,sylvania_2015,1528.84
Pennsylvania_2016,Pennsylvania_,sylvania_2016,1570.14
Pennsylvania_2017,Pennsylvania_,sylvania_2017,1623.53
Pennsylvania_2018,Pennsylvania_,sylvania_2018,1687.88
Pennsylvania_2019,Pennsylvania_,sylvania_2019,1760.07
Pennsylvania_2020,Pennsylvania_,sylvania_2020,1850.14
Pennsylvania_2021,Pennsylvania_,sylvania_2021,2069.52
Pennsylvania_2022,Pennsylvania_,sylvania_2022,1148.88
Rhode Island_1975,Rhode Island_,e Island_1975,258.91
Rhode Island_1976,Rhode Island_,e Island_1976,274.69
Rhode Island_1977,Rhode Island_,e Island_1977,293.62
Rhode Island_1978,Rhode Island_,e Island_1978,333.75
Rhode Island_1979,Rhode Island_,e Island_1979,376.06
Rhode Island_1980,Rhode Island_,e Island_1980,402.2
Rhode Island_1981,Rhode Island_,e Island_1981,404.72
Rhode Island_1982,Rhode Island_,e Island_1982,418.76
Rhode Island_1983,Rhode Island_,e Island_1983,459.28
Rhode Island_1984,Rhode Island_,e Island_1984,494.05
Rhode Island_1985,Rhode Island_,e Island_1985,559.77
Rhode Island_1986,Rhode Island_,e Island_1986,678.51
Rhode Island_1987,Rhode Island_,e Island_1987,887.47
Rhode Island_1988,Rhode Island_,e Island_1988,1009.83
Rhode Island_1989,Rhode Island_,e Island_1989,1049.09
Rhode Island_1990,Rhode Island_,e Island_1990,1035.69
Rhode Island_1991,Rhode Island_,e Island_1991,999.4
Rhode Island_1992,Rhode Island_,e Island_1992,983.03
Rhode Island_1993,Rhode Island_,e Island_1993,978.96
Rhode Island_1994,Rhode Island_,e Island_1994,948.99
Rhode Island_1995,Rhode Island_,e Island_1995,951.52
Rhode Island_1996,Rhode Island_,e Island_1996,958.75
Rhode Island_1997,Rhode Island_,e Island_1997,965.54
Rhode Island_1998,Rhode Island_,e Island_1998,1002.88
Rhode Island_1999,Rhode Island_,e Island_1999,1046
Rhode Island_2000,Rhode Island_,e Island_2000,1156.17
Rhode Island_2001,Rhode Island_,e Island_2001,1285.55
Rhode Island_2002,Rhode Island_,e Island_2002,1484.03
Rhode Island_2003,Rhode Island_,e Island_2003,1702.37
Rhode Island_2004,Rhode Island_,e Island_2004,2020.15
Rhode Island_2005,Rhode Island_,e Island_2005,2296.26
Rhode Island_2006,Rhode Island_,e Island_2006,2389.22
Rhode Island_2007,Rhode Island_,e Island_2007,2326.4
Rhode Island_2008,Rhode Island_,e Island_2008,2137.78
Rhode Island_2009,Rhode Island_,e Island_2009,1965.92
Rhode Island_2010,Rhode Island_,e Island_2010,1880.94
Rhode Island_2011,Rhode Island_,e Island_2011,1797.94
Rhode Island_2012,Rhode Island_,e Island_2012,1747.44
Rhode Island_2013,Rhode Island_,e Island_2013,1741.44
Rhode Island_2014,Rhode Island_,e Island_2014,1784.89
Rhode Island_2015,Rhode Island_,e Island_2015,1868.73
Rhode Island_2016,Rhode Island_,e Island_2016,1952.52
Rhode Island_2017,Rhode Island_,e Island_2017,2068.1
Rhode Island_2018,Rhode Island_,e Island_2018,2195.58
Rhode Island_2019,Rhode Island_,e Island_2019,2294.9
Rhode Island_2020,Rhode Island_,e Island_2020,2425.14
Rhode Island_2021,Rhode Island_,e Island_2021,2805.41
Rhode Island_2022,Rhode Island_,e Island_2022,1599.2
South Carolina_1975,South Carolina_,h Carolina_1975,286.9
South Carolina_1976,South Carolina_,h Carolina_1976,300.09
South Carolina_1977,South Carolina_,h Carolina_1977,318.71
South Carolina_1978,South Carolina_,h Carolina_1978,346.66
South Carolina_1979,South Carolina_,h Carolina_1979,387.23
South Carolina_1980,South Carolina_,h Carolina_1980,418.87
South Carolina_1981,South Carolina_,h Carolina_1981,462.45
South Carolina_1982,South Carolina_,h Carolina_1982,477.98
South Carolina_1983,South Carolina_,h Carolina_1983,490.46
South Carolina_1984,South Carolina_,h Carolina_1984,505.08
South Carolina_1985,South Carolina_,h Carolina_1985,526.58
South Carolina_1986,South Carolina_,h Carolina_1986,551.6
South Carolina_1987,South Carolina_,h Carolina_1987,578.48
South Carolina_1988,South Carolina_,h Carolina_1988,601.06
South Carolina_1989,South Carolina_,h Carolina_1989,624.72
South Carolina_1990,South Carolina_,h Carolina_1990,645.1
South Carolina_1991,South Carolina_,h Carolina_1991,662.92
South Carolina_1992,South Carolina_,h Carolina_1992,684.39
South Carolina_1993,South Carolina_,h Carolina_1993,702.59
South Carolina_1994,South Carolina_,h Carolina_1994,720.42
South Carolina_1995,South Carolina_,h Carolina_1995,745.13
South Carolina_1996,South Carolina_,h Carolina_1996,778.15
South Carolina_1997,South Carolina_,h Carolina_1997,812.35
South Carolina_1998,South Carolina_,h Carolina_1998,857.67
South Carolina_1999,South Carolina_,h Carolina_1999,902.5
South Carolina_2000,South Carolina_,h Carolina_2000,942.77
South Carolina_2001,South Carolina_,h Carolina_2001,1000.85
South Carolina_2002,South Carolina_,h Carolina_2002,1036.64
South Carolina_2003,South Carolina_,h Carolina_2003,1072.47
South Carolina_2004,South Carolina_,h Carolina_2004,1121.3
South Carolina_2005,South Carolina_,h Carolina_2005,1206.68
South Carolina_2006,South Carolina_,h Carolina_2006,1297.8
South Carolina_2007,South Carolina_,h Carolina_2007,1356.09
South Carolina_2008,South Carolina_,h Carolina_2008,1364.17
South Carolina_2009,South Carolina_,h Carolina_2009,1332.78
South Carolina_2010,South Carolina_,h Carolina_2010,1271.67
South Carolina_2011,South Carolina_,h Carolina_2011,1220.32
South Carolina_2012,South Carolina_,h Carolina_2012,1207.36
South Carolina_2013,South Carolina_,h Carolina_2013,1212.02
South Carolina_2014,South Carolina_,h Carolina_2014,1241.32
South Carolina_2015,South Carolina_,h Carolina_2015,1303.84
South Carolina_2016,South Carolina_,h Carolina_2016,1370
South Carolina_2017,South Carolina_,h Carolina_2017,1444.31
South Carolina_2018,South Carolina_,h Carolina_2018,1528.38
South Carolina_2019,South Carolina_,h Carolina_2019,1608.62
South Carolina_2020,South Carolina_,h Carolina_2020,1695.08
South Carolina_2021,South Carolina_,h Carolina_2021,1929.53
South Carolina_2022,South Carolina_,h Carolina_2022,1123.43
South Dakota_1975,South Dakota_,h Dakota_1975,274.31
South Dakota_1976,South Dakota_,h Dakota_1976,266.01
South Dakota_1977,South Dakota_,h Dakota_1977,293.99
South Dakota_1978,South Dakota_,h Dakota_1978,331.74
South Dakota_1979,South Dakota_,h Dakota_1979,370.33
South Dakota_1980,South Dakota_,h Dakota_1980,400.14
South Dakota_1981,South Dakota_,h Dakota_1981,381.74
South Dakota_1982,South Dakota_,h Dakota_1982,404.28
South Dakota_1983,South Dakota_,h Dakota_1983,422.24
South Dakota_1984,South Dakota_,h Dakota_1984,448.14
South Dakota_1985,South Dakota_,h Dakota_1985,444.13
South Dakota_1986,South Dakota_,h Dakota_1986,465.97
South Dakota_1987,South Dakota_,h Dakota_1987,476.18
South Dakota_1988,South Dakota_,h Dakota_1988,465.88
South Dakota_1989,South Dakota_,h Dakota_1989,478.96
South Dakota_1990,South Dakota_,h Dakota_1990,496.71
South Dakota_1991,South Dakota_,h Dakota_1991,522.61
South Dakota_1992,South Dakota_,h Dakota_1992,555.7
South Dakota_1993,South Dakota_,h Dakota_1993,593.34
South Dakota_1994,South Dakota_,h Dakota_1994,636.47
South Dakota_1995,South Dakota_,h Dakota_1995,664.21
South Dakota_1996,South Dakota_,h Dakota_1996,694.55
South Dakota_1997,South Dakota_,h Dakota_1997,722.16
South Dakota_1998,South Dakota_,h Dakota_1998,752.36
South Dakota_1999,South Dakota_,h Dakota_1999,777.75
South Dakota_2000,South Dakota_,h Dakota_2000,808.41
South Dakota_2001,South Dakota_,h Dakota_2001,851.1
South Dakota_2002,South Dakota_,h Dakota_2002,888.03
South Dakota_2003,South Dakota_,h Dakota_2003,924.94
South Dakota_2004,South Dakota_,h Dakota_2004,977.8
South Dakota_2005,South Dakota_,h Dakota_2005,1046.25
South Dakota_2006,South Dakota_,h Dakota_2006,1095.76
South Dakota_2007,South Dakota_,h Dakota_2007,1138.88
South Dakota_2008,South Dakota_,h Dakota_2008,1167.98
South Dakota_2009,South Dakota_,h Dakota_2009,1172.97
South Dakota_2010,South Dakota_,h Dakota_2010,1162.48
South Dakota_2011,South Dakota_,h Dakota_2011,1165.09
South Dakota_2012,South Dakota_,h Dakota_2012,1184.99
South Dakota_2013,South Dakota_,h Dakota_2013,1226.18
South Dakota_2014,South Dakota_,h Dakota_2014,1261.54
South Dakota_2015,South Dakota_,h Dakota_2015,1315.58
South Dakota_2016,South Dakota_,h Dakota_2016,1373.31
South Dakota_2017,South Dakota_,h Dakota_2017,1441.57
South Dakota_2018,South Dakota_,h Dakota_2018,1507.82
South Dakota_2019,South Dakota_,h Dakota_2019,1574.51
South Dakota_2020,South Dakota_,h Dakota_2020,1652.51
South Dakota_2021,South Dakota_,h Dakota_2021,1875.79
South Dakota_2022,South Dakota_,h Dakota_2022,1075.35
Tennessee_1975,Tennessee_,essee_1975,275.51
Tennessee_1976,Tennessee_,essee_1976,281.69
Tennessee_1977,Tennessee_,essee_1977,310.32
Tennessee_1978,Tennessee_,essee_1978,345.8
Tennessee_1979,Tennessee_,essee_1979,375.55
Tennessee_1980,Tennessee_,essee_1980,399.94
Tennessee_1981,Tennessee_,essee_1981,408.8
Tennessee_1982,Tennessee_,essee_1982,414.23
Tennessee_1983,Tennessee_,essee_1983,446.85
Tennessee_1984,Tennessee_,essee_1984,454.88
Tennessee_1985,Tennessee_,essee_1985,492.76
Tennessee_1986,Tennessee_,essee_1986,525.98
Tennessee_1987,Tennessee_,essee_1987,562.01
Tennessee_1988,Tennessee_,essee_1988,577.4
Tennessee_1989,Tennessee_,essee_1989,585.13
Tennessee_1990,Tennessee_,essee_1990,588.04
Tennessee_1991,Tennessee_,essee_1991,596.34
Tennessee_1992,Tennessee_,essee_1992,615.44
Tennessee_1993,Tennessee_,essee_1993,636.09
Tennessee_1994,Tennessee_,essee_1994,667.26
Tennessee_1995,Tennessee_,essee_1995,705.74
Tennessee_1996,Tennessee_,essee_1996,744.29
Tennessee_1997,Tennessee_,essee_1997,777.52
Tennessee_1998,Tennessee_,essee_1998,817.93
Tennessee_1999,Tennessee_,essee_1999,844.21
Tennessee_2000,Tennessee_,essee_2000,867.04
Tennessee_2001,Tennessee_,essee_2001,909.24
Tennessee_2002,Tennessee_,essee_2002,935.67
Tennessee_2003,Tennessee_,essee_2003,967.22
Tennessee_2004,Tennessee_,essee_2004,1006.87
Tennessee_2005,Tennessee_,essee_2005,1072.25
Tennessee_2006,Tennessee_,essee_2006,1148.67
Tennessee_2007,Tennessee_,essee_2007,1202.02
Tennessee_2008,Tennessee_,essee_2008,1206.51
Tennessee_2009,Tennessee_,essee_2009,1184.73
Tennessee_2010,Tennessee_,essee_2010,1150.47
Tennessee_2011,Tennessee_,essee_2011,1119.98
Tennessee_2012,Tennessee_,essee_2012,1118.43
Tennessee_2013,Tennessee_,essee_2013,1136.53
Tennessee_2014,Tennessee_,essee_2014,1178.18
Tennessee_2015,Tennessee_,essee_2015,1236.37
Tennessee_2016,Tennessee_,essee_2016,1309.73
Tennessee_2017,Tennessee_,essee_2017,1400.71
Tennessee_2018,Tennessee_,essee_2018,1497.94
Tennessee_2019,Tennessee_,essee_2019,1584.06
Tennessee_2020,Tennessee_,essee_2020,1683.02
Tennessee_2021,Tennessee_,essee_2021,1959.37
Tennessee_2022,Tennessee_,essee_2022,1163.11
Texas_1975,Texas_,s_1975,229.57
Texas_1976,Texas_,s_1976,248.57
Texas_1977,Texas_,s_1977,280.15
Texas_1978,Texas_,s_1978,322.35
Texas_1979,Texas_,s_1979,374.35
Texas_1980,Texas_,s_1980,413.99
Texas_1981,Texas_,s_1981,442.26
Texas_1982,Texas_,s_1982,480.53
Texas_1983,Texas_,s_1983,503.37
Texas_1984,Texas_,s_1984,508
Texas_1985,Texas_,s_1985,508.59
Texas_1986,Texas_,s_1986,516.32
Texas_1987,Texas_,s_1987,482.78
Texas_1988,Texas_,s_1988,458.36
Texas_1989,Texas_,s_1989,460.56
Texas_1990,Texas_,s_1990,467.61
Texas_1991,Texas_,s_1991,478.51
Texas_1992,Texas_,s_1992,495.42
Texas_1993,Texas_,s_1993,509.76
Texas_1994,Texas_,s_1994,520.12
Texas_1995,Texas_,s_1995,529.06
Texas_1996,Texas_,s_1996,542.84
Texas_1997,Texas_,s_1997,554.48
Texas_1998,Texas_,s_1998,581.43
Texas_1999,Texas_,s_1999,612.83
Texas_2000,Texas_,s_2000,650.26
Texas_2001,Texas_,s_2001,693.47
Texas_2002,Texas_,s_2002,718.12
Texas_2003,Texas_,s_2003,740.21
Texas_2004,Texas_,s_2004,760.54
Texas_2005,Texas_,s_2005,794.11
Texas_2006,Texas_,s_2006,839.05
Texas_2007,Texas_,s_2007,882.34
Texas_2008,Texas_,s_2008,898.42
Texas_2009,Texas_,s_2009,899.76
Texas_2010,Texas_,s_2010,888.76
Texas_2011,Texas_,s_2011,876.42
Texas_2012,Texas_,s_2012,889.23
Texas_2013,Texas_,s_2013,928.92
Texas_2014,Texas_,s_2014,995.41
Texas_2015,Texas_,s_2015,1067.73
Texas_2016,Texas_,s_2016,1143.99
Texas_2017,Texas_,s_2017,1225.75
Texas_2018,Texas_,s_2018,1299.22
Texas_2019,Texas_,s_2019,1361.61
Texas_2020,Texas_,s_2020,1424.38
Texas_2021,Texas_,s_2021,1631.32
Texas_2022,Texas_,s_2022,953.29
Utah_1975,Utah_,_1975,228.42
Utah_1976,Utah_,_1976,251.73
Utah_1977,Utah_,_1977,290.46
Utah_1978,Utah_,_1978,342.92
Utah_1979,Utah_,_1979,389.84
Utah_1980,Utah_,_1980,406.22
Utah_1981,Utah_,_1981,434.97
Utah_1982,Utah_,_1982,440.93
Utah_1983,Utah_,_1983,453.88
Utah_1984,Utah_,_1984,453.28
Utah_1985,Utah_,_1985,464.09
Utah_1986,Utah_,_1986,474.18
Utah_1987,Utah_,_1987,463.52
Utah_1988,Utah_,_1988,451.54
Utah_1989,Utah_,_1989,457.56
Utah_1990,Utah_,_1990,472.39
Utah_1991,Utah_,_1991,499.99
Utah_1992,Utah_,_1992,532.55
Utah_1993,Utah_,_1993,590.73
Utah_1994,Utah_,_1994,688.96
Utah_1995,Utah_,_1995,769.91
Utah_1996,Utah_,_1996,836.67
Utah_1997,Utah_,_1997,887.97
Utah_1998,Utah_,_1998,933.46
Utah_1999,Utah_,_1999,944.73
Utah_2000,Utah_,_2000,954.25
Utah_2001,Utah_,_2001,995.66
Utah_2002,Utah_,_2002,1008.83
Utah_2003,Utah_,_2003,1025.72
Utah_2004,Utah_,_2004,1057.89
Utah_2005,Utah_,_2005,1159.42
Utah_2006,Utah_,_2006,1341.89
Utah_2007,Utah_,_2007,1505.95
Utah_2008,Utah_,_2008,1487.27
Utah_2009,Utah_,_2009,1369.89
Utah_2010,Utah_,_2010,1284.88
Utah_2011,Utah_,_2011,1216.11
Utah_2012,Utah_,_2012,1235.11
Utah_2013,Utah_,_2013,1320
Utah_2014,Utah_,_2014,1396.79
Utah_2015,Utah_,_2015,1474.59
Utah_2016,Utah_,_2016,1581.02
Utah_2017,Utah_,_2017,1717.35
Utah_2018,Utah_,_2018,1875.93
Utah_2019,Utah_,_2019,2015.57
Utah_2020,Utah_,_2020,2164.42
Utah_2021,Utah_,_2021,2644.29
Utah_2022,Utah_,_2022,1566.32
Virginia_1975,Virginia_,inia_1975,271.7
Virginia_1976,Virginia_,inia_1976,280.46
Virginia_1977,Virginia_,inia_1977,304.31
Virginia_1978,Virginia_,inia_1978,339.09
Virginia_1979,Virginia_,inia_1979,371.23
Virginia_1980,Virginia_,inia_1980,409.7
Virginia_1981,Virginia_,inia_1981,427.67
Virginia_1982,Virginia_,inia_1982,423.85
Virginia_1983,Virginia_,inia_1983,470.85
Virginia_1984,Virginia_,inia_1984,493.94
Virginia_1985,Virginia_,inia_1985,520.87
Virginia_1986,Virginia_,inia_1986,553.89
Virginia_1987,Virginia_,inia_1987,611.93
Virginia_1988,Virginia_,inia_1988,688.03
Virginia_1989,Virginia_,inia_1989,743.78
Virginia_1990,Virginia_,inia_1990,754.4
Virginia_1991,Virginia_,inia_1991,753.76
